A. SURVEY DETAILS,,,B. SITE/SETTLEMENT AREA DETAILS,,,,,,,,,,,,,,,,,,,,,,Site Management,,,,,,,,,,,,Place where most of the IDPs were living before the Earthquake?,,,,,,,,C. POPULATION DEMOGRAPHICS (BEST ESTIMATE NUMBER OF)         Estimated IDP Population on the Site,,,,,,,,,,,,,,D. PERSONS WITH SPECIAL VULNERABILITIES,,,,,E. MOBILITY,,,,,,,,F. SHELTER AND NON FOOD ITEM (NFI),,,,,,,,,,Needed NFI↓,,,"G. WATER, SANITATION AND HYGIENE (WASH)",,,,,,,,,,,,,,,,,,,,H. FOOD AND NUTRITION,,,,,,,,I. HEALTH,,,,,,,,,,,,,J. EDUCATION,,,,,,,,,,,,,,K. LIVELIHOOD,,,,,,,,,,,,,,,,,"L. PROTECTION OF CHILDREN, WOMEN, AND OTHER VULNERABLE PERSONS",,,,,,,,,,,,,,,M. WINTERIZATION,,,,,,,,,,,,,,,,,N. COMMUNICATION,,,,,
1.1.c.1 - Site ID,1.1.a.1 - Survey Date,1.1.a.2 - Survey Round,1.1.d.1 - Site Name,1.1.d.1 - Site Alternate Name,1.4.a.2 - Site Open?,1.4.a.1 - Site Open Date,1.4.c.1 - Site Close Date,0.1.a.7 - Location,1.1.e.2 - Site: Zone,1.1.e.3 - Site: District,1.1.e.4 - Site: VDC,1.1.e.5 - Site: Ward,1.1.f.1 -  GPS: Latitude,1.1.f.2 - GPS: Longitude,1.1.f.2 - GPS: Altitude,1.3.a.1 - Site Classification,1.3.b.2 - Site Type,1.3.b.2 - If Site Type: Other,1.1.m.1 - Site part of Open Programme,1.4.b.1 - Site Expected Closing Date,1.1.i.1 - Accessibility to Site,1.3.d.1 - Ownership of site land,1.3.c.1 - What is the most common type of shelter?,1.3.c.1 - If Other Shelter Types: Specify,1.2.b.1 - Is there Site Management Committee (SMC) at the site?2,1.2.b.10 - % of women participating in the SMC?,1.2.b.2 - Is the SMC made up from the community at the site?,1.2.b.7 - SMC Focal Point Name,1.2.b.8 - SMC Focal Point Phone,1.2.c.1 - Is there Site Management Agency (SMA) at the site?2,1.2.c.2 - Type of entity managing the site,"1.2.c.2 - If site management entity type is Other, specify",1.2.c.3 - SMA Name,1.2.c.4 - SMA Focal Point Name (if not the same as respondent),1.2.c.5 - SMA Focal Point Phone,1.2. a.1 - Is there any Registration/IDP list maintained?,1.5.b.2 - Zone (Largest IDP group) ,1.5.b.3 - District (Largest IDP group),1.5.b.4 - VDC/Mun (Largest IDP group),1.5.b.5 - Ward (Largest IDP group),1.5.c.2 - Zone (2nd largest IDP group),1.5.c.3 - District (2nd largest IDP group),1.5.c.4 - VDC/Mun (2nd largest IDP group),1.5.c.5 - Ward (2nd largest IDP group),2.1.a.1 - Number of Families / HHs,2.1.b.1 - Number of Individuals,2.1.c.1 - Number of Infants (<1) - M,2.1.c.2 - Number of Children (1-5 y) - M,2.1.c.3 - Number of Youth (6-17 y) - M,2.1.c.4 - Number of Adult (18-59 y) - M,2.1.c.5 - Number of Elderly (60+ y) - M,2.1.b.2 - Total Male,2.1.d.1 - Number of Infants (<1) - F,2.1.d.2 - Number of Children (1-5 y) - F,2.1.d.3 - Number of Youth (6-17 y) - F,2.1.d.4 - Number of Adult (18-59 y) - F,2.1.d.5 - Number of Elderly (60+ y) - F,2.1.b.3 - Total Female,2.2.c.2 - Pregnant Women #,2.2.d.1 - Breastfeeding Mothers #,2.2.g.1 - Persons w/ Disabilities #,2.2.x.3 - Elderly headed Households #,2.2.f.1 - Persons w/ Chronic Diseases/Serious Medical Conditions,2.3.k.1 - Distance of site from place of origin / habitual residence,2.3.c.2 - Date of arrival of last IDP group,2.3.b.4 - Have IDPs been displaced previously?,2.3.e.1 - Area of intended return for the largest IDP group,2.3.e.7 - What is preventing the largest IDP group of returning home?,"2.3.e.7 - If preventing reason is Other, specity",2.3.g.1 - Estimated % of IDPs sleeping in the site,2.3.f.1 - Is there relocation site planned for the IDPs?,3.7.k.2 - Did most people on site own or rent their house before the EQ?,3.1.a.1 - % of HH living outside (no shelter),3.1.j.1 - % of HH living indoors (solid walls),3.1.b.1 - % of HH living in tents,3.1.d.1 - % of HH living in temporary shelter (CGIs),3.1.c.1 - % of HH living in emergency makeshift shelter,3.1.k.1 - % of HH living in Other shelters (Open building),"3.1.k.1 - Other Shelter, specify",3.2.a.1 - % of HH have access to electricity,3.2.b.1 - % of HH have access to safe cooking facilities,3.7.j.1 - Most needed NFIs,3.7.j.2 - 2nd most needed NFIs,3.7.j.3 - 3rd most needed NFIs,"4.1.a.1 - Location of site's main water source (walking, one-way)",4.1.b.1 - Main non-drinking water source available,4.1.f.1 - Main drinking water source available,"4.1.k.1 - If water tracking, who?",4.3.f.1 - Is drinking water being treated before consumption?,4.2.a.1 - Average amount of water use/day/person,4.3.e.1 - What is the main problem with the water? (+ observation),4.4.j.1 - Condition of most of the latrines (Observation),4.4.a.1 - Number of functioning toilets on-site (Count) #,4.4.b.1 - Availability of segregated male and female toilets,4.4.a.3  - Latrines provided / installed or already on site,"4.4.a.3  - If provided, then by whom?",4.4.b.2 - Do toilets / bathrooms have light? (observation),4.4.b.3 - Do majority of people use toilets on or off site?,4.8.b.1 - Do toilets / bathrooms have locks from the inside? (Observation),4.5.b.1 - Availability of segregated bathing areas,4.6.a.1 - Main garbage / waste disposal method,4.4.n.1 - Evidence of open defecation? ,4.7.g.1 - Availability of handwashing station filled in with water and soap close to the toilets?,4.7.g.2 - Evidence of hand-washing practices?,"5.1.a.1 - Is there access to food (dist, vouchers, … )",5.1.e.1 - Is there access to a market near the site?,5.1.d.1 - Most common source for obtaining food,"5.1.d.1 - If the most common source for obtaining food is Other, Specify","5.1.d.1 - If distributed, Who? ",6.1.a.1 - Screening for malnutrition conducted in the area?,6.1.b.1 - Availability of suppl. feeding for pregnant & lactating mothers,6.1.c.1 - Availability of supplementary feeding for children,7.1.b.1 - What is the most prevalent health problem at the site?,7.1.b.2 - What is the 2nd most prevalent health problem at the site?,7.1.b.3 - What is the 3rd most prevalent health problem at the site?,7.2.t.1 - Cases of tuberculosis among IDPs living in this site?,7.3.a.1 - People with injury related disabilities before the EQ,7.3.a.2 - People with injury related disabilities after the EQ,7.2.t.2 - Total people with injury related disabilities,7.2.r.1 - Have you had access to immunization services / campaigns in the last 4 weeks?,7.2.s.1 - Have you access to psychosocial support activities in the last 4 weeks?,7.2.q.2 - Is there any psychosocial support provided on site?,7.2.b.1 - Distance to closest functioning Health Facilities / Services,"7.2.b.1 - If  closest functioning Health Facilities / Services is/are on site, who managing it?",7.2.c.2 - Who is the main provider of health facilities / services?,8.1.b.5 - Access to formal education for children from displaced HHs ,8.1.b.6 - Access to non-formal education for children from displaced HHs,8.2.b.2 - Distance to nearest formal education facility,"8.2.b.2 - If formal education facility provided on-site, by whom?",8.2.b.3 - Distance to nearest non-formal education facility,"8.2.b.3 - If non-formal education facility provided on-site, by whom?",8.3.a.2 - % of girls at the site attending school,8.3.a.3 - % of boys at the site attending school,8.3.b.2 - Most common reasons why girls are not attending schools (Reason 1) ,8.3.b.2 - Most common reasons why girls are not attending schools (Reason 2) ,"8.3.b.2 - If girls are working, where?",8.3.b.3 - Most common reasons why boys are not attending schools (Reason 1),8.3.b.3 - Most common reasons why boys are not attending schools (Reason 2),"8.3.b.3 - If boys are working, where?",9.1.a.1  - Occupation/trade of majority of displaced households before the earthquake,"9.1.a.1  - If occupation of the majority before the earthquake is Other, Specify",9.1.a.4 - Occupation/trade of majority of displaced households now,"9.1.a.4 - If occupation of the majority now is Other, Specify",9.2.h.1 - % of HH in the site with source of income,9.2.i.1 - Access to income generating activities,9.3.a.2 - Is there livestock on site?,9.4.a.4 - Is the community being approached with job opportunities as alternative source of income?,"9.4.a.3 - If yes, how is the job offered?","9.4.b.3 - If yes, to whom are the job opportunities mainly offered in your family?
family?",9.1.c.1 - Do IDPs have access to land for cultivation?,"11.3.b.1 - Do any recruiters come to the site for day labor, domestic work in the city or working abroad?","11.3.a.2 - If yes, to which city/ country?",11.3.b.2 - Income generating activities women are interested,"11.3.b.2 - If women are interested in other activities, specify",11.3.b.3 - Income generating activities men are interested,"11.3.b.3 - If men are interested in other activities, specify",10.1.a.2 - Security is provided on-site?,10.1.e.1 -  Security incidents are reported in the site?,10.1.b.1 - Who provides the main security in the site?,10.2.j.3 - Do you know who (or where) to report (or seek assistance) when you or your family face any abuse or exploitation in this area?,10.2.j.3 - If report is made then specify to Whom?,10.2.i.4 - Most reported problem in receiving support,10.1.f.1 - Do the majority of people have ID card or other documentation?,10.2.j.2 - Reporting / referral mechanism for GBV survivor,10.2.t.2 - Are women segregated during menstruation?,"10.2.t.2 - If women are segregated during menstruation, where do they go?",10.3.a.1 - Do men feel safe in the site?,"10.3.a.4 - If no, where do men feel unsafe?","10.3.a.4 - If no and men feel unsafe some where else, specify?","10.1.s.1 - Is there adequate lighting in the majority of communal point? (WASH facilities, public spaces…)",10.1.s.2 - Females have access to feminine hygiene products?,3.9.a.1 - Are any HHs at this site planning to move for the winter?,"3.9.a.2 - If yes, is this a practice that usually happens during winter?",3.9.a.3 - Will winter limit access from your site to any of the following? ,"3.9.a.3 - If winter limit access to other, specify",3.9.a.4 - Do you think that majority of shelters at your site are suitable for the winter?,"3.9.a.5 - If majority of shelter are not suitable, then Why?","3.9.a.5 - If majority of shelter are not suitable due to some other reason, specify",3.9.b.1 - 1st most needed winter item,"3.9.b.1 - 1st most needed winter item is other, specify",3.9.b.2 - 2nd most needed winter item,"3.9.b.2 - 2nd most needed winter item is other, specify",3.9.b.3 - 3rd most needed winter item,"3.9.b.3 - 3rd most needed winter item is other, specify",3.9.c.1 - Where families plan to cook during the winter?,3.9.c.2 - Plan to make any provision for livestock for winter?,"3.9.c.3 - If there is plan to make any provision, What?","3.9.c.3 - If there is Other plan to make any provision, specify",11.1.a.2 - Where do most female residents mostly get their information from?,11.1.a.3 - Where do most male residents mostly get their information from?,11.2.c.1 - Are complaints being reported?,11.2.c.2 - If reports are being reported then to whom?,11.1.c.1 - What is the main topic on which the community is requesting information on?,11.1.h.1 - Is everyone aware that donations do not need to be exchanged for anything?
222,05/09/2015,4,Thaprek,,Yes,26/04/2015,,Rural,Bagmati,Nuwakot,Thaprek,7,27.915497,85.333389,1000,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,Unknown,"No, no vehicular access",Public/Government,Other,Bamboo hut,No,,,,,Unknown,,,,,,No,Bagmati,Nuwakot,Thaprek,7,,,,,42,200,0,22,15,53,7,97,0,19,24,53,7,103,14,5,0,3,1,1 Hour,05/08/2015,No,Place of origin,Fear of landslide/aftershock,,> 75%,No,Own,None,None,< 75%,None,None,None,,< 25%,< 25%,Blankets,CGIs,Tools,Off-site (>20 minutes),Unprotected Well,Unprotected Well,,No treatment,>15 liters,None,No Latrines,0,No,,,No,Off-site,No,No,No System,Yes,None,No,"Yes, Off-site",No,Food distribution,,,No,no,no,Diarrhea,None,None,None,9,0,9,No,Yes,No,Off-site (> 2 hours),,Government,Yes,No,Off site >20,,,,>75%,<50%,,,,Fees or costs,Distance to school,,Agriculture/Livestock,,Daily Wage laborer,,0,No,No,No,,,No,No,,Livestock,,Livestock,,Yes,No,Self organized,Yes,Police,Not enough assistance for all entitled,Yes,No,No,,Yes,,,"Yes, there is lighting but it is NOT adequate",No,Don't know,No,No limitation,,No,Does not protect from cold,,CGIs,,Blanket,,Winter footwear,,In shelter where people sleep,No,,,Families & friends,Mobile Phone,Yes,Police,Shelter,Yes
225,22/08/2015,4,Bulungkhani,,Yes,26/04/2015,,Rural,Janakpur,Dolakha,Bulung,9,27.47861,86.10197,1056.144843,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,>2 months,Yes,Private,Temporary shelter,,No,,,,,No,,,,,,No,Janakpur,Dolakha,Bulungkhani,9,Janakpur,Dolakha,Bukungkhani,8,90,420,5,18,50,130,14,217,5,14,63,103,18,203,5,15,5,4,0,< 30 mins,10/06/2015,Yes,Nearest Village,Fear of landslide/aftershock,,> 75%,Yes,Own,None,None,None,more than 75%,None,None,,more than 75%,None,CGIs,Blankets,None,On-site (<20 minutes),Piped water (taps),Piped water (taps),,No treatment,5-10 liters,None,Not so good (not hygienic),10,No,Provided,Self made,No,On-site,No,No,Garbage pit,No,None,Yes,"Yes, Off-site",Yes,Own cash,,,No,No,No,Diarrhea,RTI,None,None,5,0,5,Yes,Yes,No,Off-site (1 - 2 hours),,Government,Yes,No,Off site >20,,,,<75%,< 50%,Working,None,Housework,Working,None,Housework,Trade,,Other,Construction,10,No,Yes,No,,,Yes,No,,Agriculture,,Construction,,No,Yes,,Unknown,,None,Yes,No,No,,Yes,,,"Yes, there is lighting but it is NOT adequate",No,Don't know,,Market,,Yes,,,CGIs,,Foam mat (floor),,Blanket,,In shelter where people sleep,Don't know,,,Mobile Phone,Mobile Phone,Yes,Site management & Police,Shelter,Yes
233,25/08/2015,4,20 Kilo,,Yes,25/04/2015,,Urban,Bagmati,Sindhupalchok,Jethal,"4, 5, 6",27.69958,85.89528,2029.992685,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,Unknown,Yes,Public/Government,Makeshift,,No,,,,,No,,,,,,Unknown,Bagmati,Sindhupalchok,Jethal,"4, 5,6",Bagmati,,,,245,1115,2,49,171,279,62,563,1,25,85,392,49,552,7,3,5,22,25,< 10 mins,04/09/2015,No,Place of origin,House damaged/destroyed,,> 75%,No,Own,None,None,None,more than 75%,None,Unknown,,< 25%,< 50%,CGIs,Tools,Cooking gas,On-site (<20 minutes),Surface water,Surface water,,No treatment,10-15 liters,None,Not so good (not hygienic),15,No,Provided,Save the Children,No,On-site,Yes,No,No System,No,None,No,"Yes, On-Site",Yes,Own cash,,,No,No,Yes,Diarrhea,Skin infections,Jaundice,Some,50,0,50,Yes,No,No,off-site (< 30 mins),,Government,Yes,No,Off site <20,,,,>75%,>75%,Fees or costs,Lack of gendered facilities,,Fees or costs,Lack of space in local schools,,Agriculture/Livestock,,Agriculture/Livestock,,60,Yes,Yes,No,,,No,No,,Art / Craft,,Store / small business,,No,No,,Unknown,,Some specific groups are excluded,Yes,Unknown,Unknown,,Yes,,,No lighting,Yes,No,,Main access road,,No,Does not protect from cold,,Winter clothes,,Blanket,,Heater,,In shelter where people sleep,No,,,Local leader,Local leader,No,,Shelter,Unknown
235,24/08/2015,4,Gahakiva,Santibazaar Colony,Yes,29/04/2015,,Rural,Bagmati,Nuwakot,Manakamana,2,28.01507,85.18318,727.2616435,Spontaneous,"Collective Centre  (schools, offices, religious, hospital, other)",,No,>2 months,Yes,Public/Government,Inside building,,No,,,,,No,,,,,,No,Bagmati,Rasuwa,Thulogaun,,Bagmati,Rasuwa,Haku,,200,1000,14,45,59,325,21,464,16,51,68,365,36,536,17,30,10,7,0,Longer,29/04/2015,No,Nearest Village,Accessibility,,> 75%,No,Own,None,more than 75%,None,None,None,None,,more than 75%,< 75%,Cooking gas,CGIs,Kitchen sets,On-site (<20 minutes),Piped water (taps),Piped water (taps),,Filtered,>15 liters,None,Not so good (not hygienic),22,No,Provided,Red Cross,No,On-site,Yes,No,Garbage pit,No,None,No,"Yes, On-Site",Yes,Food distribution,,,No,Yes,Yes,Skin infections,None,None,None,5,5,10,Yes,No,No,Off-site (1 - 2 hours),,Government,Yes,Yes,On site <20,Government,On site <20,Unknown,>75%,>75%,Distance to school,Lack of space in local schools,,Distance to school,Lack of space in local schools,,Agriculture/Livestock,,None,,15,No,No,No,,,No,No,,Construction / daily labour,,Construction,,Yes,No,Police,No,,Misuse of aid,Yes,No,No,,Yes,,,"Yes, there is lighting but it is NOT adequate",No,No,,No limitation,,Yes,,,Mattress / Bed,,Winter clothes,,Blanket,,In shelter where people sleep,No,,,Families & friends,Authorities,No,,Recovery plans,Yes
236,21/08/2015,4,Simbutar,,Yes,25/08/2015,,Rural,Bagmati,Nuwakot,Bidur,1,27.92837,85.15141,565.4108754,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,<2 months,Yes,Public/Government,Temporary shelter,,Yes,<25%,Yes,Dil Man Tamang,9841544138,No,,,,,,Yes,Bagmati,Nuwakot,Salme,,Bagmati,Nuwakot,Valche,,284,1420,35,61,152,407,45,700,40,60,189,401,30,720,12,70,20,20,0,Longer,25/08/2015,No,Nearest Village,Fear of landslide/aftershock,,> 75%,No,Own,None,None,None,more than 75%,None,None,,None,< 25%,Cooking gas,Kitchen sets,None,Off-site (>20 minutes),Spring,Spring,,Filtered,>15 liters,Odor/smell,Not so good (not hygienic),30,"Yes, separate entrance/HWS",Provided,Spanish Red Cross,No,On-site,No,No,Garbage pit,Yes,Yes,Yes,"Yes, Off-site",Yes,Own cash,,,No,No,No,Common cold,None,None,Some,0,3,3,Yes,Yes,No,Off-site (1 - 2 hours),,Government,Yes,No,Off site >20,,,,>75%,>75%,Distance to school,None,,Distance to school,None,,Agriculture/Livestock,,None,,20,No,No,No,,,Yes,No,,Agriculture,,Agriculture,,No,No,,Yes,Police,None,Yes,No,No,,Yes,,,No lighting,No,No,,School,,No,Does not protect from cold,,Winter clothes,,Mattress / Bed,,Fuel,,In shelter where people sleep,No,,,INGO/NGO,INGO/NGO,No,,Access to services ,Yes
280,22/08/2015,4,Majhigau,,Yes,25/04/2015,,Rural,Bagmati,Kavrepalanchok,Chandenimandan,2,27.71564888,85.65485124,711.1070471,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,Unknown,"No, no vehicular access",Private,Makeshift,,No,,,,,No,,,,,,Yes,Bagmati,Kavrepalanchok,Chandeni,2,,,,,70,382,0,18,29,122,7,176,4,13,43,139,7,206,8,3,5,5,10,< 10 mins,25/04/2015,No,Place of origin,House damaged/destroyed,,> 75%,No,Own,None,None,None,< 25%,more than 75%,None,,more than 75%,< 25%,Kitchen sets,Cooking gas,Blankets,Off-site (>20 minutes),Unprotected Well,Unprotected Well,,No treatment,5-10 liters,Suspended solids,Not so good (not hygienic),5,No,Already on site,,No,On-site,No,No,Burning,Yes,None,No,"Yes, Off-site",Yes,Borrowed cash,,,No,No,No,Diarrhea,Measles,Skin infections,None,1,2,3,Yes,No,No,Off-site (< 30 mins),,Government,Yes,No,Off site <20,,,,<75%,< 50%,Fees or costs,Working,Housework,Fees or costs,Working,Housework,Other,Fishing,Other,Fishing,2,No,Yes,No,,,Yes,No,,Weaving / knitting,,Construction,,No,No,,Yes,Police,Not enough assistance for all entitled,Yes,Yes,No,,Yes,,,No lighting,No,No,,Main access road,,No,Does not protect from cold,,Foam mat (floor),,Blanket,,Winter footwear,,In the open,Yes,Improve animal shelter,,Radio / News,Radio / News,No,,Other relief assistance,Yes
288,25/08/2015,4,Sano Byasi,,Yes,25/04/2015,,Urban,Bagmati,Bhaktapur,Bkt munic,10,27.6704,85.43345,1310.960741,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,Unknown,Yes,Private,Tent,,Yes,<50%,Yes,Badri laxmi koju,9841616150,No,,,,,,Yes,Bagmati,Bhaktapur,Bkt munic,10,Bagmati,Bhaktapur,Bkt munic,9,56,354,3,12,26,115,3,159,3,9,42,121,20,195,2,7,4,0,2,< 10 mins,20/05/2015,No,Place of origin,House damaged/destroyed,,> 75%,No,Own,None,None,more than 75%,None,None,None,,< 75%,None,CGIs,Tools,Safer housing / Shelter material,On-site (<20 minutes),Piped water (taps),Water truck,Municipality,Filtered,>15 liters,None,Not so good (not hygienic),4,"Yes, separate entrance/HWS",Already on site,,No,Off-site,No,No,Municipal Collection,No,Yes but no soap/water inside ,No,"Yes, On-Site",Yes,Food distribution,,,Unknown,No,No,TB,None,None,Some,0,0,0,Yes,Yes,Yes,off-site (< 30 mins),,Local NGO,Yes,Yes,Off site <20,,On site <20,SMC,>75%,>75%,Fees or costs,Distance to school,,Fees or costs,Distance to school,,Agriculture/Livestock,,Agriculture/Livestock,,90,Yes,No,No,,,Yes,Unknown,,Weaving / knitting,,Art / Craft,,No,No,,Yes,Police,None,Yes,No,No,,Yes,,,"Yes, there is lighting but it is NOT adequate",Yes,Yes,No,No limitation,,No,Does not protect from cold,,Blanket,,Winter clothes,,Mattress / Bed,,In shelter where people sleep,No,,,Families & friends,Radio / News,No,,Recovery plans,Yes
290,26/08/2015,4,Bramhayanipeeth,,Yes,25/04/2015,,Urban,Bagmati,Bhaktapur,Bhaktapur municipality,2,27.667522,85.446582,1346.013168,Spontaneous,"Collective Centre  (schools, offices, religious, hospital, other)",,No,Unknown,Yes,Public/Government,Inside building,,Yes,<25%,Yes,Raja ram Gainju,9841849995,No,,,,,,Yes,Bagmati,Bhaktapur,Bhaktapur municipality,2,Bagmati,Bhaktapur,Bhaktapur municipality,1,35,172,2,5,18,54,4,83,1,6,11,57,14,89,0,3,2,5,0,< 10 mins,25/04/2015,No,Place of origin,House damaged/destroyed,,> 75%,No,Own,None,None,None,None,None,more than 75%,Open building,more than 75%,None,Blankets,Cooking gas,CGIs,On-site (<20 minutes),Spring,Water truck,Municipality,No treatment,5-10 liters,None,No latrines,,,,,,Off-site,,No,Municipal Collection,Yes,None,No,"Yes, On-Site",Yes,Food distribution,,,No,No,No,None,None,None,None,0,0,0,No,No,No,off-site (< 30 mins),,Government,Yes,No,Off site <20,,,,>75%,>75%,Lack of gendered facilities,None,,Lack of gendered facilities,None,,Agriculture/Livestock,,Agriculture/Livestock,,30,No,No,No,,,Yes,No,,Agriculture,,Construction,,No,Yes,,Yes,Police,None,Yes,No,No,,Yes,,,"Yes, there is lighting but it is NOT adequate",Yes,No,,No limitation,,No,Does not protect from cold,,Blanket,,Mattress / Bed,,Food stock,,In shelter where people sleep,No,,,Families & friends,Families & friends,Yes,Police,Recovery plans,Yes
291,26/08/2015,4,Sahid Smarak Khel Maidan,Napakhu 1,Yes,25/04/2015,,Peri-Urban,Bagmati,Bhaktapur,Bhaktapur Municipality,15,27.67482,85.436858,1336.259449,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,>2 months,Yes,Public/Government,Tent,,Unknown,,,,,No,,,,,,No,Bagmati,Bhaktapur,Bhaktapur municipality,15,Bagmati,Bhaktapur,Bhaktapur Municipality,17,250,1187,1,59,72,289,29,450,0,95,160,417,65,737,1,1,6,0,0,< 10 mins,25/04/2015,No,Place of origin,House damaged/destroyed,,> 75%,No,Own,None,None,more than 75%,None,None,None,,None,None,Blankets,CGIs,Tools,On-site (<20 minutes),Hand pumps,Water truck,Municipality,Filtered,<5 liters,None,Good (Hygienic),3,No,Already on site,,No,On-site,Yes,No,Municipal Collection,Yes,None,Yes,"Yes, Off-site",Yes,Own cash,,,No,No,No,None,None,None,None,2,0,2,No,No,No,Off-site (< 30 mins),,Government,Yes,No,Off site <20,,,,>75%,>75%,Fees or costs,None,,Fees or costs,None,,Agriculture/Livestock,,Agriculture/Livestock,,100,Yes,No,No,,,No,No,,Livestock,,Agriculture,,Yes,No,Police,Yes,Police,None,Yes,No,No,,Yes,,,"Yes, there is lighting but it is NOT adequate",Yes,Don't know,,No limitation,,Yes,,,Winter clothes,,Foam mat (floor),,Blanket,,In homes nearby,No,,,Local leader,Local leader,No,,Health facilities,Yes
292,25/08/2015,4,Yellow Gumba / Namgel,Namgel school,Yes,25/04/2015,,Peri-Urban,Bagmati,Kathmandu,Ichanngunarayan,,27.72612,85.28292,1309.1,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,>2 months,Yes,Public/Government,Tent,,Yes,<25%,Yes,Temba Lama,9841217247,No,,,,,,No,Bagmati,Rasuwa,Lantang,,,,,,116,551,3,15,73,126,5,222,2,28,96,196,7,329,0,5,1,0,0,Longer,04/05/2015,No,Place of Habitual residence,Accessibility,,> 75%,No,Own,None,None,more than 75%,None,None,None,,< 50%,None,Tarpaulin,Blankets,Tools,On-site (<20 minutes),Piped water (taps),Piped water (taps),,Boiled,>15 liters,None,Good (Hygienic),10,No,Already on site,,Yes,On-site,Yes,No,Municipal Collection,No,Yes,Yes,"Yes, On-Site",Yes,Food distribution,,,Yes,No,No,None,None,None,None,0,4,4,Yes,Yes,No,On-site,Gumba Ahthority,Local Clinic/med practitioners,Yes,No,Off site >20,,,,Unknown,>75%,Fees or costs,Distance to school,,Fees or costs,Distance to school,,Agriculture/Livestock,,Agriculture/Livestock,,25,No,No,No,,,No,No,,Weaving / knitting,,Tourism,,Yes,No,Self organized,Yes,Police,None,Yes,No,No,,Yes,,,"Yes, there is lighting and it is adequate",Yes,No,,Main access road,,Yes,,,Mattress / Bed,,Blanket,,Tools,,In other structures nearby ,No,,,Local leader,Local leader,Yes,Site management,None,Yes
369,22/08/2015,4,"Panchkhal - 9, aapghari",Panchkhal 9,Yes,25/04/2015,,Peri-Urban,Bagmati,Kavrepalanchok,Panchkhal,9,27.63213789,85.65145831,874.7866374,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,Unknown,Yes,Private,Makeshift,,No,,,,,No,,,,,,No,Bagmati,Kavrepalanchok,Panchkhal,9,,,,,35,167,2,6,12,47,2,69,6,4,19,64,5,98,2,12,15,6,2,< 10 mins,25/04/2015,No,Place of origin,House damaged/destroyed,,> 75%,No,Own,None,None,None,< 25%,more than 75%,None,,more than 75%,< 50%,Kitchen sets,Fire wood,CGIs,On-site (<20 minutes),Piped water (taps),Piped water (taps),,No treatment,10-15 liters,Suspended solids,No latrines,,,,,,Off-site,,No,No System,Yes,None,No,"Yes, Off-site",Yes,Borrowed cash,,,Yes,No,No,Diarrhea,Measles,None,None,0,1,1,Yes,No,No,Off-site (< 30 mins),,Government,Yes,No,Off site <20,,,,<75%,<75%,Lack of space in local schools,Working,Housework,Distance to school,Working,Housework,Agriculture/Livestock,,Agriculture/Livestock,,5,No,Yes,No,,,Yes,No,,Store / small business,,Store / small business,,No,Yes,,No,,Not enough assistance for all entitled,Yes,Yes,No,,Yes,,,"Yes, there is lighting but it is NOT adequate",No,Yes,No,School,,No,Does not protect from cold,,Foam mat (floor),,Fuel,,Winter clothes,,In the open,Yes,Improve animal shelter,,Radio / News,Mobile Phone,Yes,Police,Access to services ,Yes
484,23/08/2015,4,Dhansakharka,,Yes,12/06/2015,,Peri-Urban,Bagmati,Dhading,Nilkantha,12,27.91584,84.88896,644.6598391,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,Unknown,Yes,Private,Makeshift,,Yes,<25%,Yes,Tek Bahadur Tamang,9843380676,Unknown,,,,,,Yes,Bagmati,Dhading,Lapa,2,Bagmati,Dhading,Zharlang,2,130,618,7,44,110,125,15,301,7,37,134,117,22,317,7,18,9,20,1,Longer,22/07/2015,Yes,None (Stay here),Fear of landslide/aftershock,,> 75%,No,Own,None,None,< 25%,None,more than 75%,None,,None,None,Blankets,Cooking gas,None,On-site (<20 minutes),Piped water (taps),Piped water (taps),,Chlorinated,10-15 liters,None,Not so good (not hygienic),8,No,Provided,UNICEF,No,On-site,No,No,Garbage pit,Yes,None,No,No,Yes,Food distribution,,,No,No,No,Skin infections,Common cold,None,None,1,1,2,No,No,Yes,off-site (< 30 mins),,Government,Yes,No,Off site <20,,,,<75%,<75%,Fees or costs,None,,Fees or costs,Working,Housework,Daily Wage laborer,,None,,0,Yes,No,No,,,No,No,,Weaving / knitting,,Store / small business,,Yes,No,Self organized,Yes,Police,Unknown,Yes,Unknown,No,,Yes,,,No lighting,No,No,,No limitation,,No,Does not protect from cold,,Blanket,,Mattress / Bed,,Winter clothes,,In shelter separate for cooking,No,,,Families & friends,Mobile Phone,No,,Situation in areas of origin,Yes
